District,Constituency,Polling Station,Total,Male,Female,PDF Link
GURGAON,75-PATAUDI(SC),HELIMANDI,13638,7276,6362,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750039.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750040.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750041.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750042.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750043.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750044.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750045.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750046.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750047.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750048.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750049.PDF"
GURGAON,75-PATAUDI(SC),JARAU,747,386,361,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750004.PDF
GURGAON,75-PATAUDI(SC),BASLAMBI,2248,1184,1064,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750029.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750030.PDF"
GURGAON,75-PATAUDI(SC),JAMALPUR,2600,1350,1250,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750031.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750032.PDF"
GURGAON,75-PATAUDI(SC),GUGANA,1396,734,662,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750011.PDF
GURGAON,75-PATAUDI(SC),BIRHERA,823,438,385,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750012.PDF
GURGAON,75-PATAUDI(SC),RAMPUR,1914,1051,863,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750076.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750077.PDF"
GURGAON,75-PATAUDI(SC),GARHI NATHEKHAN,518,278,240,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750010.PDF
GURGAON,75-PATAUDI(SC),PARASOLI,985,512,473,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750175.PDF
GURGAON,75-PATAUDI(SC),SAIYAD SHAHPUR,873,461,412,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750160.PDF
GURGAON,75-PATAUDI(SC),NAURANGPUR,1461,770,691,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750101.PDF
GURGAON,75-PATAUDI(SC),MOKALWAS,2518,1295,1223,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750117.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750118.PDF"
GURGAON,75-PATAUDI(SC),HAKDARPUR,1063,559,504,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750058.PDF
