District,Constituency,Polling Station,Total,Male,Female,PDF Link
ROHTAK,61-GARHI SAMPLA-KILOI,PARA,1343,725,618,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610087.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,KILOI KHAS,4570,2455,2115,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610067.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610068.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610069.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610070.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610071.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,NAYA BANS,2201,1188,1013,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610200.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610201.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,MAKRAULI KHURD,2077,1112,965,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610084.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610085.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,GHUSKANI,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610037.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,HASSANGARH,4517,2498,2019,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610168.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610169.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610170.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610171.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,CHAMARIAN,3141,1682,1459,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610079.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610080.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610081.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610083.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,ISMAILA-9 BISWA,3877,2089,1788,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610157.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610158.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610159.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610160.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,KASRENTI,1606,876,730,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610129.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610130.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,TITOLI,1021,570,451,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610038.PDF
ROHTAK,61-GARHI SAMPLA-KILOI,KAHANI SADE BARAH BISWA,1311,728,583,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610023.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610024.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,BHAINSRU KALAN,1889,1055,834,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610172.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610173.PDF"
