District,Constituency,Polling Station,Total,Male,Female,PDF Link
JIND,35-SAFIDON,BASTI RAJANA KHURD,818,454,364,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350102.PDF
JIND,35-SAFIDON,ANCHARA KALAN,619,337,282,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350152.PDF
JIND,35-SAFIDON,BERI KHERA,1031,544,487,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350082.PDF
JIND,35-SAFIDON,ANCHARA  KALAN,1419,764,655,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350151.PDF
JIND,35-SAFIDON,BHIRTANA,2293,1284,1009,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350162.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350163.PDF"
JIND,35-SAFIDON,KHATLA,1255,689,566,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350025.PDF
JIND,35-SAFIDON,DHARAULI,2060,1150,910,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350130.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350131.PDF"
JIND,35-SAFIDON,BUTANI,2220,1214,1006,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350115.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350116.PDF"
JIND,35-SAFIDON,CHHAPAR,928,503,425,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350076.PDF
JIND,35-SAFIDON,KHARAK GADIYAN,468,245,223,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350085.PDF
JIND,35-SAFIDON,PAJUKALAN,2357,1260,1097,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350038.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350039.PDF"
JIND,35-SAFIDON,SINGHANA,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350036.PDF
JIND,35-SAFIDON,KALAWATI,1132,621,511,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350117.PDF
JIND,35-SAFIDON,GANGOLI,3897,2176,1721,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350132.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350133.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350134.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350135.PDF"
JIND,35-SAFIDON,AHALAN JOGI KHERA,922,502,420,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350086.PDF
JIND,35-SAFIDON,MALIKPUR,2401,1300,1101,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350013.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350014.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350015.PDF"
JIND,35-SAFIDON,BAGRU KALAN,1725,983,742,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350146.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350147.PDF"
JIND,35-SAFIDON,PAJUKHURD,1517,821,696,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350031.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350032.PDF"
JIND,35-SAFIDON,RAMPURA,902,498,404,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350037.PDF
JIND,35-SAFIDON,KHARAK GAGAR,1547,851,696,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350136.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350137.PDF"
JIND,35-SAFIDON,KALWA,5653,3087,2566,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350118.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350119.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350120.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350121.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350122.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350123.PDF"
JIND,35-SAFIDON,MEMNABAD,2031,1101,930,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350016.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350017.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350018.PDF"
JIND,35-SAFIDON,BASTI BANIYA KHERA,1131,636,495,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350096.PDF
JIND,35-SAFIDON,LUDANA,2660,1462,1198,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350164.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350165.PDF"
JIND,35-SAFIDON,TODI KHERI,1382,753,629,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350063.PDF
