District,Constituency,Polling Station,Total,Male,Female,PDF Link
KARNAL,19-NILOKHERI(SC),BRAHMAN MAJRA,630,349,281,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190046.PDF
KARNAL,19-NILOKHERI(SC),BUDHERA KHALSA,1165,627,538,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190005.PDF
KARNAL,19-NILOKHERI(SC),PUJAM,976,502,474,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190051.PDF
KARNAL,19-NILOKHERI(SC),SIKRI,2802,1455,1347,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190063.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190064.PDF"
KARNAL,19-NILOKHERI(SC),NARAYANA,2429,1288,1141,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190114.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190115.PDF"
KARNAL,19-NILOKHERI(SC),KUCHPURA,736,387,349,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190159.PDF
KARNAL,19-NILOKHERI(SC),RAIPUR RODAN,2031,1070,961,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190026.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190027.PDF"
KARNAL,19-NILOKHERI(SC),RAMANA-RAMANI,2411,1274,1137,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190095.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190096.PDF"
KARNAL,19-NILOKHERI(SC),BARSALU,2483,1312,1171,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190019.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190020.PDF"
KARNAL,19-NILOKHERI(SC),KARSA DOD,2486,1374,1112,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190039.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190040.PDF"
KARNAL,19-NILOKHERI(SC),GONDER,9515,5079,4436,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190160.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190161.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190162.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190163.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190164.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190165.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190166.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190167.PDF"
KARNAL,19-NILOKHERI(SC),SAUNKRA,3300,1822,1478,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190091.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190092.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190093.PDF"
KARNAL,19-NILOKHERI(SC),JAMBA,1426,777,649,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190008.PDF
KARNAL,19-NILOKHERI(SC),BUTANA,1201,644,557,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190062.PDF
KARNAL,19-NILOKHERI(SC),UNISPUR,835,441,394,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190022.PDF
KARNAL,19-NILOKHERI(SC),RAISON,3420,1886,1534,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190001.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190002.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190003.PDF"
KARNAL,19-NILOKHERI(SC),NILOKHERI,13110,6806,6304,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190052.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190053.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190054.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190055.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190056.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190057.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190058.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190059.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190060.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190061.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190075.PDF"
KARNAL,19-NILOKHERI(SC),SAMBHALI,4943,2653,2290,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190108.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190109.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190110.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190111.PDF"
KARNAL,19-NILOKHERI(SC),SAGGA,3803,1998,1805,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190129.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190130.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190131.PDF"
KARNAL,19-NILOKHERI(SC),SOHLO,540,268,272,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190049.PDF
KARNAL,19-NILOKHERI(SC),GUNANA,1882,959,923,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190146.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190147.PDF"
KARNAL,19-NILOKHERI(SC),PAKHANA,2177,1171,1006,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190089.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190090.PDF"
KARNAL,19-NILOKHERI(SC),SAMBHI,2114,1082,1032,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190044.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190045.PDF"
KARNAL,19-NILOKHERI(SC),KOYER,2877,1589,1288,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190101.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190102.PDF"
KARNAL,19-NILOKHERI(SC),BOHLA KHALSA,1856,994,862,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190099.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190100.PDF"
KARNAL,19-NILOKHERI(SC),SEEDPUR JAGIR,1514,793,721,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190050.PDF
