District,Constituency,Polling Station,Total,Male,Female,PDF Link
PALWAL,83-HODAL(SC),KHATAILA SARAI,946,516,430,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830067.PDF
PALWAL,83-HODAL(SC),GUDHRANA,2437,1319,1118,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830060.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830061.PDF"
PALWAL,83-HODAL(SC),GHASERA,1216,662,554,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830054.PDF
PALWAL,83-HODAL(SC),HASSANPUR,7462,3968,3494,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830041.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830042.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830043.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830044.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830045.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830046.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830047.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830048.PDF"
PALWAL,83-HODAL(SC),LOHINA,1839,1003,836,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830110.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830111.PDF"
PALWAL,83-HODAL(SC),NAKHROLA,871,471,400,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830055.PDF
PALWAL,83-HODAL(SC),KHATELA,983,542,441,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830065.PDF
PALWAL,83-HODAL(SC),GAUDHOTA,3018,1643,1375,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830119.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830120.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830121.PDF"
PALWAL,83-HODAL(SC),PINGOR,4132,2226,1906,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830021.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830022.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830023.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830024.PDF"
PALWAL,83-HODAL(SC),BANCHARI,7324,3976,3348,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830103.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830104.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830105.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830106.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830107.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830108.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830109.PDF"
PALWAL,83-HODAL(SC),BHENDOLI,2105,1152,953,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830087.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB83/CMB0830088.PDF"
